id,trip_distance,trip_time_in_secs,tip_amount,fare_amount,tip_perc,counter,pickup_zipcode,dropoff_zipcode
11201|10065,7.2109375,1183.625,2.5934375,23.53125,10.69508618,32,11201,10065
11201|10075,8.22375,1568.875,4.225,27.375,15.69844158,8,11201,10075
11201|10128,9.073076923,1203.923077,4.356153846,27,15.76655792,13,11201,10128
11201|10280,3.196,743.7,1.028,12.5,8.336147186,10,11201,10280
11201|10451,14.08,3720,10,50.5,19.8019802,1,11201,10451
11201|10458,17.65,2040,12.5,50,25,1,11201,10458
11201|10459,14.8,1336,10,40,25,1,11201,10459
11201|10474,13.3,1257,4,37.5,10.66666667,1,11201,10474
11201|11201,1.227977528,405.1123596,0.858576779,7.285692884,15.13206873,267,11201,11201
11201|11203,4.1375,1057.5,2.625,16.375,15.58554121,4,11201,11203
11201|11205,1.546818182,461.8454545,0.793818182,7.772727273,9.551909211,110,11201,11205
11201|11206,3.527894737,849.4736842,1.626842105,13.80263158,11.67820936,38,11201,11206
11201|11207,6.5,1250,0,21.5,0,1,11201,11207
11201|11208,9.7,1954,0,32,0,1,11201,11208
11201|11209,8.71625,1287,1.9125,26.1875,9.21858217,8,11201,11209
11201|11210,5.05,1241,1.5,18.5,7.317073171,2,11201,11210
11201|11211,3.666094675,728.0059172,1.421775148,13.50887574,10.71424456,169,11201,11211
11201|11212,5.38,1178.25,1.4625,19.375,7.697368421,4,11201,11212
11201|11213,4.041,1060.7,0.45,16.2,3.511904762,10,11201,11213
11201|11214,7.933333333,1248.666667,0,24.83333333,0,3,11201,11214
11201|11215,2.607777778,732.75,1.307037037,11.29166667,11.65578767,108,11201,11215
11201|11216,2.957837838,826.8918919,1.464054054,12.72972973,12.14756269,37,11201,11216
11201|11217,1.52364486,513.6542056,0.984018692,8.028037383,13.08271367,107,11201,11217
11201|11218,4.771875,1026.4375,1.771875,17.125,10.99025444,16,11201,11218
11201|11219,4.45,1140,4.38,17.5,25.02857143,1,11201,11219
11201|11220,5.140769231,1032.846154,1.607692308,18.11538462,8.50150108,13,11201,11220
11201|11221,3.672105263,922.3157895,2.265263158,14.31578947,15.69703616,19,11201,11221
11201|11222,4.584772727,813.8409091,2.178409091,15.76136364,13.45876288,44,11201,11222
11201|11223,7.92,1592,1.5,26,5.263157895,2,11201,11223
11201|11224,12.9,1451,0,37,0,1,11201,11224
11201|11225,3.448125,912.6875,1.171875,13.96875,8.681496305,16,11201,11225
11201|11226,4.13375,833.5625,1.16875,14.96875,8.131438872,16,11201,11226
11201|11228,10,1129.5,0,31.75,0,2,11201,11228
11201|11229,8.3,1160,5.89,25.5,22.93462282,2,11201,11229
11201|11230,5.948333333,1025.333333,2.741666667,19.75,14.06155645,6,11201,11230
11201|11231,1.458085106,431.2553191,0.865319149,7.361702128,11.79413106,94,11201,11231
11201|11232,3.275555556,757.6666667,1.798888889,12.88888889,13.4648986,18,11201,11232
11201|11233,4.36125,1043.875,1,16.375,4.545454545,8,11201,11233
11201|11234,9.583333333,2238.333333,3.29,32.66666667,8.657894737,3,11201,11234
11201|11237,4.283333333,1188.133333,2.045333333,17,12.02500131,15,11201,11237
11201|11238,2.116933333,650.8266667,1.244933333,10.02,12.0923758,75,11201,11238
11201|11251,1.379,517.7,0.23,7.8,3.666666667,10,11201,11251
11203|10030,15.7,3540,0,51,0,1,11203,10030
11203|11203,0.071428571,64.57142857,0,2.857142857,0,7,11203,11203
11203|11207,4.03,660,0,13.5,0,1,11203,11207
11203|11210,2.1,524,0,9,0,1,11203,11210
11203|11213,2.3,649,10,10.5,95.23809524,1,11203,11213
11203|11217,3.9,1190,6.5,16.5,39.39393939,1,11203,11217
11203|11225,2.3,430,0,9,0,1,11203,11225
11203|11238,3.02,780,2.5,12,20.83333333,1,11203,11238
11204|10007,8.29,1140,5.3,26,20.38461538,1,11204,10007
11204|10012,1.1,593,0.5,8,6.25,1,11204,10012
11204|10075,13.93,3180,6,47.5,12.63157895,1,11204,10075
11204|11204,0,3.5,0,2.5,0,2,11204,11204
11204|11218,0.1,57,0,3,0,1,11204,11218
11204|11219,1,511,0,7,0,1,11204,11219
11205|10001,5.8075,1300,1.75,20.75,9.267399267,4,11205,10001
11205|10002,3.366666667,635.8888889,1.444444444,12.44444444,10.98528764,9,11205,10002
11205|10003,4.451666667,1089.166667,1.733333333,17,8.779461279,6,11205,10003
11205|10006,3.5,655,0,12.5,0,1,11205,10006
11205|10007,3.206666667,689.3333333,0,12.5,0,3,11205,10007
11205|10009,4.37,901.8,2.72,15.5,18.09086229,5,11205,10009
11205|10010,4.14,1620,3,20,15,1,11205,10010
11205|10011,5.24,1440,4,19.75,20.32258065,2,11205,10011
11205|10012,2.48,623.5,0.78,10.625,6.782608696,4,11205,10012
11205|10013,3.1,928.1428571,0.828571429,23.21428571,6.103896104,7,11205,10013
11205|10014,4.292,1034,2.72,16.3,17.00501792,5,11205,10014
11205|10016,6.93,1320,0,23.5,0,1,11205,10016
11205|10017,6.9,1096,4.5,22,20.45454545,1,11205,10017
11205|10019,7.28,1872.333333,4.293333333,26.83333333,16.93199554,3,11205,10019
11205|10021,9.6,1292,2,28.5,7.01754386,1,11205,10021
11205|10022,7.72,1762,4.4,27.25,17.75510204,4,11205,10022
11205|10023,3.1,1111,1,14.5,6.896551724,1,11205,10023
11205|10025,11.47,2220,5,37,13.51351351,1,11205,10025
11205|10028,9.25,1288.5,1.5,28,5.357142857,2,11205,10028
11205|10038,2.89,660,0,11.5,0,1,11205,10038
11205|10075,7.17,1500,2,24.5,8.163265306,1,11205,10075
11205|11201,1.411290323,385.3548387,0.690322581,7,9.514550433,31,11205,11201
11205|11205,1.293478261,414.1304348,0.591304348,9.456521739,4.038647343,23,11205,11205
11205|11206,2.164545455,645.8181818,0,9.5,0,11,11205,11206
11205|11211,2.461724138,557.5517241,0.780344828,9.913793103,7.48478956,29,11205,11211
11205|11212,3.955,912,1.6,14.75,10.32258065,2,11205,11212
11205|11213,3.2,632,0,11.5,0,1,11205,11213
11205|11215,2.5575,685.75,1.15,11,9.195804196,4,11205,11215
11205|11216,1.477692308,483.3076923,1.780769231,7.5,31.16132479,13,11205,11216
11205|11217,1.471666667,418.75,0.458333333,7.291666667,5.998677249,12,11205,11217
11205|11221,2.32125,646.5,0.54625,10.125,6.88562753,8,11205,11221
11205|11222,3.622222222,716.7777778,1.244444444,13.11111111,10.97883598,9,11205,11222
11205|11225,2.5,630,0,10.5,0,2,11205,11225
11205|11226,2.8,477,0,10,0,1,11205,11226
11205|11231,3.0625,732.25,1.1,11.75,10.4805492,4,11205,11231
11205|11233,2.8025,821.5,1.45,11.875,12.20238095,4,11205,11233
11205|11236,5.47,960,0,17.5,0,1,11205,11236
11205|11237,2.735,742,0,11.5,0,2,11205,11237
11205|11238,1.123846154,343.9230769,0.561538462,6.230769231,7.185044058,13,11205,11238
11206|10001,6.5,1260,0,22,0,1,11206,10001
11206|10002,3.762307692,1048.846154,1.773076923,15.80769231,13.60444178,13,11206,10002
11206|10003,4.011111111,878.4444444,1.344444444,15.11111111,7.632996633,9,11206,10003
11206|10009,3.873333333,825.6666667,1.918333333,14.45833333,13.08472192,12,11206,10009
11206|10010,4.33,1140,0,16.5,0,1,11206,10010
11206|10011,5.095,1620,4.5,22,20.45833333,2,11206,10011
11206|10012,3.7,1020.25,0,15.875,0,4,11206,10012
11206|10013,4.138333333,1098,1.833333333,16.83333333,11.32524297,6,11206,10013
11206|10014,4.738,1208.6,3.316,18.2,17.77247827,5,11206,10014
11206|10016,5.04,1020,3.7,18,20.55555556,1,11206,10016
11206|10017,5.4,1439.5,2.4,21.25,10.21276596,2,11206,10017
11206|10022,7.27,1560,5.3,26,20.38461538,1,11206,10022
11206|10024,9.62,1560,7.5,29.5,25.42372881,1,11206,10024
11206|10025,10.53,1440,6.5,32,20.3125,1,11206,10025
11206|10026,10.7,1965,7.1,34.5,20.57971014,1,11206,10026
11206|10029,8.25,1380,0,26,0,1,11206,10029
11206|10031,11.6,1719,0,35.5,0,1,11206,10031
11206|10035,10.1,1604,6.5,31.5,20.63492063,1,11206,10035
11206|10036,12.6,3480,0,47.5,0,1,11206,10036
11206|10128,8.4,1358,5.5,26.5,20.75471698,1,11206,10128
11206|11201,3.087142857,761.2857143,1.852857143,12.28571429,14.02242715,7,11206,11201
11206|11205,2.325714286,602.5714286,1.581428571,9.928571429,15.9704516,7,11206,11205
11206|11206,0.903846154,308.4230769,0.561538462,7.480769231,6.937090687,26,11206,11206
11206|11207,2.826666667,802,0,12,0,3,11206,11207
11206|11209,10.6,1690,7,34,20.58823529,1,11206,11209
11206|11211,1.48547619,453.7857143,0.75,7.619047619,9.652355798,42,11206,11211
11206|11213,2.656666667,769.3333333,0,11.5,0,3,11206,11213
11206|11216,1.948333333,473.1666667,1.35,8.333333333,19.97208931,6,11206,11216
11206|11217,3.1975,770.25,1.55,12.375,10.86848635,4,11206,11217
11206|11218,8.45,1278.5,4.55,26.75,16.58898305,2,11206,11218
11206|11221,1.495384615,448.8461538,0.9,7.615384615,11.53438718,13,11206,11221
11206|11222,1.92875,532.5,1.25125,8.78125,15.44015186,16,11206,11222
11206|11225,3.775,823.5,2.9,13.5,21.48148148,2,11206,11225
11206|11226,4.4,1028,2,16,12.5,1,11206,11226
11206|11228,10.33,1355,6.25,30.5,20.64837234,2,11206,11228
11206|11230,10.8,1874,7.3,35.5,20.56338028,1,11206,11230
11206|11231,5.5,1435.25,3.975,21.125,19.70469549,4,11206,11231
11206|11232,7.25,1408.5,1,24.75,3.703703704,2,11206,11232
11206|11233,2.64,880,1.3,11.83333333,12.83887468,3,11206,11233
11206|11234,6.1,1953,0,24.5,0,1,11206,11234
11206|11237,1.7825,495.0833333,0.683333333,8.291666667,7.664902998,12,11206,11237
11206|11238,3.17,797.5,2.395,12.58333333,17.52764094,6,11206,11238
11206|11251,2.4,578,0,10,0,1,11206,11251
11207|10013,8.2,3263,0,88,0,1,11207,10013
11207|10280,10.04,2340,0,52,0,1,11207,10280
11207|11201,5.69,1740,3,23.5,12.76595745,1,11207,11201
11207|11207,2.7,401,2.1,9.5,22.10526316,1,11207,11207
11207|11209,14.4,1702,8.5,41.5,20.48192771,1,11207,11209
11207|11213,2.3,513,0,9.5,0,1,11207,11213
11207|11221,4.05,660,0,13.5,0,1,11207,11221
11207|11226,4.02,1200,2,17,11.76470588,1,11207,11226
11208|10004,13.7,4074,0.05,52,0.096153846,1,11208,10004
11208|10006,6.4,931,0,20,0,1,11208,10006
11208|10012,9.4,2030,4,32.5,12.30769231,1,11208,10012
11208|10025,4,1016,0,16,0,1,11208,10025
11208|11208,0,46,0,35,0,1,11208,11208
11209|10452,20.77,2220,0,57,0,1,11209,10452
11209|11206,10.52,1020,0,29,0,1,11209,11206
11209|11209,0.626666667,159,0.7,4.333333333,12.72727273,3,11209,11209
11209|11228,1.75,388.5,0,7.5,0,2,11209,11228
11210|11210,9.95,1556.25,1.74,29.125,6.105263158,4,11210,11210
11210|11213,3.7,917,0,15,0,1,11210,11213
11210|11226,1.75,360,0,7.5,0,1,11210,11226
11210|11238,5.2,1308,0,19.5,0,1,11210,11238
11211|10001,5.159761905,1324.5,2.169761905,19.6547619,11.42774446,42,11211,10001
11211|10002,2.431,559.3444444,1.314833333,10.17222222,12.58880112,180,11211,10002
11211|10003,3.259375,854.6979167,1.650520833,13.28645833,12.09542074,96,11211,10003
11211|10004,5.055,978.5,2.8,17.875,15.58591854,4,11211,10004
11211|10005,3.878,860,1.44,14.5,9.988250319,5,11211,10005
11211|10006,5.835,1451,1.55,21.75,7.508055854,2,11211,10006
11211|10007,4.035,946.9166667,1.2,15.45833333,7.290598291,12,11211,10007
11211|10009,2.730704225,616.2253521,1.426056338,11.66197183,11.94626459,71,11211,10009
11211|10010,4.467058824,1015.294118,2.161764706,16.58823529,13.27560505,17,11211,10010
11211|10011,4.360784314,1206.196078,2.494117647,17.8627451,13.79510289,51,11211,10011
11211|10012,2.95,833.1549296,1.742957746,12.92253521,13.78697189,71,11211,10012
11211|10013,3.238113208,854.7358491,1.963207547,14.22641509,13.96539987,53,11211,10013
11211|10014,4.261960784,1171.647059,2.404509804,16.87254902,14.09524208,51,11211,10014
11211|10016,4.441944444,1034.5,1.842777778,16.43055556,11.92245086,36,11211,10016
11211|10017,5.307391304,1227.695652,2.304347826,19.84782609,11.17182994,23,11211,10017
11211|10018,5.851538462,1488.153846,1.780769231,21.92307692,8.007076291,13,11211,10018
11211|10019,6.274545455,1564.909091,2.670606061,23.45454545,11.55263008,33,11211,10019
11211|10020,5.805,1429.25,2.125,21.75,10.27027027,4,11211,10020
11211|10021,6.283333333,1199.555556,7.443333333,20.94444444,36.23430486,9,11211,10021
11211|10022,4.853333333,1182.333333,1.894444444,18.25,9.680090329,18,11211,10022
11211|10023,6.960526316,1445.684211,4.204736842,23.97368421,16.97471617,19,11211,10023
11211|10024,8.620769231,1733.615385,3.328461538,28.53846154,11.91158564,13,11211,10024
11211|10025,9.534,1739.6,2,30.75,6.387067564,10,11211,10025
11211|10026,9.1475,1594.5,4.475,29,15.25928793,4,11211,10026
11211|10027,10.84,1200,1,31.5,3.174603175,1,11211,10027
11211|10028,7.26,1272.777778,3.311111111,23.33333333,13.76260312,9,11211,10028
11211|10029,8.52,1544,1.9,27.57142857,6.802542755,7,11211,10029
11211|10030,10.91,1380,6.5,32,20.3125,1,11211,10030
11211|10031,12.08,1980,0,38,0,1,11211,10031
11211|10032,13.2,1710,8.975,39.25,22.78589994,2,11211,10032
11211|10034,13.3,1455,0,38,0,1,11211,10034
11211|10035,10.7,2101,5,35.5,14.08450704,1,11211,10035
11211|10036,5.829090909,1452.545455,1.563636364,21.56818182,6.951993424,22,11211,10036
11211|10037,9.3,1765,6.3,30.5,20.6557377,1,11211,10037
11211|10038,4.077692308,1054.384615,2.85,16.15384615,16.93086366,13,11211,10038
11211|10039,11.6,1294,8.5,33,25.75757576,1,11211,10039
11211|10065,5.588,1084.466667,1.352,19.06666667,6.136079585,15,11211,10065
11211|10075,6.408571429,1105.285714,3.757142857,20.5,18.22403543,7,11211,10075
11211|10128,6.876,1117.4,2.5,21.95,12.12023942,10,11211,10128
11211|10280,4.996,1289,1.22,19.2,8.217447117,5,11211,10280
11211|10451,11.47,1320,6.5,32,20.3125,1,11211,10451
11211|10454,9.7,764,0,27,0,1,11211,10454
11211|10462,14.64,1411,3,40.5,7.408536585,2,11211,10462
11211|10471,18.5,1677,4,50,8,1,11211,10471
11211|11201,3.906106195,786.5132743,1.764336283,14.17256637,12.43588538,113,11211,11201
11211|11203,5.8,1099,0,18.5,0,1,11211,11203
11211|11205,2.408488372,605.9186047,1.142790698,10.1744186,11.30422069,86,11211,11205
11211|11206,1.71712,538.936,0.92228,8.414,11.23157402,250,11211,11206
11211|11207,3.843125,1044.625,1.12,15.03125,8.330374026,16,11211,11207
11211|11209,10.68,1212,3,31,10.16949153,2,11211,11209
11211|11210,8.41,1440,5.6,27.5,20.36363636,1,11211,11210
11211|11211,1.084671362,312.9929577,0.567230047,5.775821596,9.296583428,426,11211,11211
11211|11212,5.67,1680,0,22.5,0,1,11211,11212
11211|11213,4.466666667,998.6666667,0,16.16666667,0,3,11211,11213
11211|11214,14.245,2622,5,42.75,11.69950739,2,11211,11214
11211|11215,5.843409091,1092.954545,2.763636364,19.95454545,13.41621886,44,11211,11215
11211|11216,3.142666667,833.44,1.3044,12.62,10.08065094,75,11211,11216
11211|11217,4.118333333,838.7916667,1.890625,14.95833333,12.54073744,48,11211,11217
11211|11218,8.092727273,1458.272727,2.781818182,26.77272727,9.73492411,11,11211,11218
11211|11219,9.043333333,1302.333333,1.333333333,27.5,4.761904762,3,11211,11219
11211|11221,2.875051546,869.5463918,1.323298969,12.32474227,10.6670708,97,11211,11221
11211|11222,1.265809859,345.1373239,0.607464789,6.396126761,9.66619676,284,11211,11222
11211|11225,4.795454545,1138.409091,2.502272727,17.88636364,13.42517301,22,11211,11225
11211|11226,6.561,1176.9,4.585,21.5,20.12015726,10,11211,11226
11211|11229,10.54,2220,0,35.5,0,1,11211,11229
11211|11230,10.24,1020,3.44,28.75,12.74074074,2,11211,11230
11211|11231,5.30425,1003.6,2.44925,18.025,13.54529187,40,11211,11231
11211|11232,6.695555556,1328.888889,2,24.66666667,8.487398345,9,11211,11232
11211|11233,4.17,1200.714286,0.921428571,16.53571429,6.279045668,14,11211,11233
11211|11234,14.37,1440,0,40,0,2,11211,11234
11211|11235,18.405,1955.5,0,50.75,0,2,11211,11235
11211|11236,8.119,2029.2,0.52,29.45,2.039215686,10,11211,11236
11211|11237,4.085138889,807.3611111,1.023958333,11.97916667,8.622277445,144,11211,11237
11211|11238,3.28038961,815.2207792,1.846363636,13,14.2812614,77,11211,11238
11211|11239,7.4,1863,0,27,0,1,11211,11239
11211|11251,2.753333333,843.6666667,1.2,11.83333333,6.857142857,3,11211,11251
11212|11207,1.8,475,0,8,0,1,11212,11207
11212|11208,2.02,480,0,9,0,1,11212,11208
11212|11212,1.366666667,507.6666667,1.7,7.666666667,21.87822497,3,11212,11212
11213|10013,4.9,992,0,18,0,1,11213,10013
11213|10017,8.4,1295,2,25,8,1,11213,10017
11213|10024,11.34,1980,1,36.5,2.739726027,1,11213,10024
11213|11207,2.2,478,0,9.5,0,1,11213,11207
11213|11212,1.6,622,0,9,0,1,11213,11212
11213|11213,2.05,559.9375,3.639375,12.625,125.65912,16,11213,11213
11213|11215,3.16,600,0,11.5,0,1,11213,11215
11213|11216,1.2,239,0,5.5,0,1,11213,11216
11213|11217,2.3,623,2.3,10.5,21.9047619,1,11213,11217
11213|11219,7.5,1680,0,25,0,1,11213,11219
11213|11225,0.6,209,0,4.5,0,1,11213,11225
11213|11238,1.88,540,1.8,8.5,21.17647059,1,11213,11238
11214|10013,1.9,456,1.7,8,21.25,1,11214,10013
11214|11203,8.5,1779,0,0,,1,11214,11203
11214|11214,0.5,40,0,69.33333333,0,3,11214,11214
11214|11232,4.2,1320,1.5,18.5,8.108108108,1,11214,11232
11215|10001,6.15,1466,4.03,22.27777778,18.54522254,9,11215,10001
11215|10002,3.902,893.4,1.78,15.1,12.2230303,5,11215,10002
11215|10003,4.965,1096.9,1.8,17.95,9.127660589,10,11215,10003
11215|10004,4.33,919.5,1.69,16.25,12.51851852,2,11215,10004
11215|10006,4.033333333,1030.333333,3.683333333,16.33333333,22.23377223,3,11215,10006
11215|10007,3.746666667,916.1666667,2.091666667,14.91666667,14.9029304,6,11215,10007
11215|10009,4.4525,1041.75,1.375,16.75,10.67783094,4,11215,10009
11215|10010,6.273333333,1572.666667,3.023333333,23.5,15.30769231,3,11215,10010
11215|10011,5.675,1559,3.366666667,22.33333333,16.42377135,6,11215,10011
11215|10012,4.96,1213,0.76,18.8,4.108108108,5,11215,10012
11215|10013,4.782222222,1070.888889,2.184444444,17.66666667,13.57659001,9,11215,10013
11215|10014,4.55,1271.5,2.5125,18.375,14.00011246,8,11215,10014
11215|10016,5.423333333,1100,1.533333333,18.83333333,6.814814815,3,11215,10016
11215|10017,7.335714286,1417.857143,4.757142857,24.92857143,17.18522167,7,11215,10017
11215|10018,6.92,1590,4.05,24.75,15.57692308,2,11215,10018
11215|10019,8.1125,1622.25,3.725,26.75,13.89687515,8,11215,10019
11215|10021,9.545,1560,6.1,30,20.33416876,2,11215,10021
11215|10022,8.12,1469.909091,4.118181818,24.22727273,15.43670589,11,11215,10022
11215|10025,10.9,1873,0,35.5,0,1,11215,10025
11215|10028,10.48,1964,0.666666667,32.5,2.150537634,3,11215,10028
11215|10029,10.82,1965,6.475,35,18.32108594,2,11215,10029
11215|10036,7.384,1327,2.34,24,9.255102752,5,11215,10036
11215|10038,3.295,675,2.18,12.375,17.48809524,4,11215,10038
11215|10065,8.975,1710,3,28.75,9.375,2,11215,10065
11215|10075,9.69,1560,9.15,30,30.5,1,11215,10075
11215|10280,4.38,800,2.966666667,15.33333333,19.01754386,3,11215,10280
11215|11201,2.103103448,644.0689655,1.196551724,9.896551724,11.69416575,29,11215,11201
11215|11203,4.7,1304,0,18.5,0,1,11215,11203
11215|11205,2.811818182,813.0909091,2.139090909,12.18181818,17.58564426,11,11215,11205
11215|11206,5.616666667,1092,2.913333333,19.16666667,17.69040836,3,11215,11206
11215|11207,5,1140,0,18,0,1,11215,11207
11215|11208,7.41,1320,0,24.5,0,1,11215,11208
11215|11209,3.851666667,688.5,1.683333333,13.66666667,12.22795699,6,11215,11209
11215|11211,5.213076923,1034.538462,2.386923077,18.40384615,12.56517283,26,11215,11211
11215|11212,5.29,1500,4.2,21,20,1,11215,11212
11215|11213,2.626,621.2,0.86,10.7,8.591478697,5,11215,11213
11215|11214,7.5,1713,0,27.5,0,1,11215,11214
11215|11215,0.898181818,258.0909091,0.371818182,7.390909091,5.845651318,55,11215,11215
11215|11216,2.643,718.3,1.148,11.5,10.21779264,10,11215,11216
11215|11217,1.081515152,356.7272727,0.548484848,6.348484848,8.84492593,33,11215,11217
11215|11218,2.267857143,489.3571429,0.321428571,9.321428571,4.319727891,14,11215,11218
11215|11219,3.3,619,0,12,0,1,11215,11219
11215|11220,2.965833333,652.6666667,0.966666667,11.58333333,7.428102065,12,11215,11220
11215|11221,4.5,1014,0.833333333,16.5,5.555555556,3,11215,11221
11215|11222,7.3675,1269.75,1.78,23.625,6.357142857,4,11215,11222
11215|11225,2.130769231,473.3846154,1.77,8.961538462,19.72769587,13,11215,11225
11215|11226,3.017272727,764.8181818,1.977272727,12.22727273,16.35037519,11,11215,11226
11215|11228,5.3,682,0,17,0,1,11215,11228
11215|11229,6.2,999,0,19.5,0,1,11215,11229
11215|11230,4.1775,724.75,0,14.5,0,4,11215,11230
11215|11231,1.599047619,447.8095238,1.031904762,7.666666667,12.89899153,21,11215,11231
11215|11232,1.469285714,300.7857143,0.453571429,6.857142857,6.671626984,14,11215,11232
11215|11233,3.65,916.5,2.2,14.75,14.3287037,2,11215,11233
11215|11237,6.4,1519.75,5.9125,23.5,24.86993764,4,11215,11237
11215|11238,1.995263158,568.8947368,1.172631579,9.289473684,12.7024264,19,11215,11238
11216|10002,3.905,596,3.5,13,26.48809524,2,11216,10002
11216|10003,5.33,1476,4.785,21,23.16216216,2,11216,10003
11216|10009,4.52,822.5,1.6,15.75,11.03448276,2,11216,10009
11216|10011,6.246666667,1280.333333,4.963333333,20.83333333,24.09281843,3,11216,10011
11216|10014,5.17,1440,4,20,20,1,11216,10014
11216|10016,6.3,1340,5.6,21.5,26.04651163,1,11216,10016
11216|10018,7.5,1981,0,27.5,0,1,11216,10018
11216|10019,8.92,1830,3.625,29.75,12.71929825,2,11216,10019
11216|10025,11.5,1856,4,36,11.11111111,1,11216,10025
